sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1714756770000,87224000,205720000,636560000,197400000,263888000,290720000,556584000,28280000,433424000,1968000,187584000,232040000,174344000,587824000,1008000,25680000,4093920000,82272000,693096000,123736000,512000,60672000,347168000,103704000,125152000,72672000,16704000,3552000,74280000,180168000,17728000,557784000,958256000
1714756780000,67856000,156400000,403208000,172504000,177904000,351616000,598032000,42272000,262800000,4920000,169440000,108472000,169272000,421520000,1600000,33712000,3041872000,74112000,737592000,78656000,3456000,85888000,337328000,65880000,47040000,90240000,15216000,3792000,98880000,76264000,10384000,492856000,749488000
1714756790000,96656000,136472000,427832000,175280000,175472000,285192000,678224000,28184000,332328000,5304000,186064000,119456000,143736000,481568000,2016000,31440000,3675072000,76096000,585096000,85176000,512000,57576000,385600000,91488000,123120000,1241312000,21696000,4128000,69744000,94064000,12264000,504928000,1456216000
1714756800000,67040000,288112000,351712000,225008000,353112000,622632000,902776000,38096000,255160000,11808000,171696000,128976000,254256000,323504000,1008000,103024000,6384416000,108576000,1261000000,218048000,1080000,126272000,618704000,73856000,39120000,864480000,50688000,4320000,74968000,96480000,5120000,583744000,1573664000
1714756810000,90272000,222056000,761624000,211400000,232984000,517328000,861656000,33368000,616088000,2880000,189360000,251992000,194696000,854600000,3024000,41072000,5538048000,86800000,686912000,181096000,512000,66736000,585840000,127056000,122944000,61920000,32016000,5936000,42664000,197424000,6232000,606712000,1194048000
1714756820000,71184000,184432000,407424000,174664000,195504000,334696000,575336000,23832000,238984000,3936000,164864000,114584000,160808000,418144000,2784000,29648000,3044224000,71152000,660120000,55784000,1728000,61808000,290832000,65192000,31664000,1243328000,20592000,4320000,97672000,68576000,12968000,462448000,1454912000
1714756830000,70872000,141944000,414288000,188464000,182432000,265536000,539736000,36072000,184312000,3864000,173136000,113616000,193088000,368872000,4560000,23232000,3044704000,75312000,737568000,68688000,512000,66584000,332384000,66088000,30416000,109968000,13280000,2304000,59104000,61176000,3160000,460840000,770224000
1714756840000,85768000,149496000,448336000,226704000,161728000,395168000,828520000,56984000,351184000,5760000,188016000,149960000,167064000,513992000,1008000,48464000,3649584000,77920000,640432000,97000000,1080000,67792000,343488000,83288000,53376000,101328000,12624000,5232000,90464000,127984000,9928000,515080000,812664000
1714756850000,78400000,109280000,348648000,170496000,111184000,289424000,509304000,24912000,210536000,6288000,176112000,143048000,183280000,338384000,1008000,22400000,3046304000,61408000,830320000,66320000,1080000,69136000,319584000,68344000,24880000,1246656000,13200000,4464000,38096000,72464000,5432000,450776000,1384792000
1714756860000,79776000,140456000,433184000,229016000,163392000,371104000,657840000,52936000,250448000,3936000,176320000,133408000,174432000,348496000,2784000,29408000,3705056000,74896000,694968000,134872000,512000,87440000,400416000,102096000,42912000,111072000,21504000,4400000,48904000,79888000,5416000,567944000,741224000
1714756870000,73288000,138344000,476840000,199760000,149824000,260000000,660744000,31864000,244664000,4320000,173344000,136648000,153192000,370888000,2192000,34544000,3564480000,63904000,641648000,75872000,512000,72176000,349024000,71168000,35552000,55872000,21792000,3936000,64120000,67680000,8184000,521144000,821200000
1714756880000,77760000,92248000,356680000,211440000,114176000,324600000,754336000,29856000,275552000,2904000,162064000,106656000,148224000,317760000,3376000,34504000,2819840000,47056000,543040000,72128000,1728000,66720000,265184000,77920000,42016000,1237664000,16080000,4928000,78256000,90880000,7192000,519440000,1380848000
1714756890000,60272000,162664000,365768000,170976000,179864000,292688000,541504000,23472000,182352000,2952000,185072000,84752000,148368000,395184000,2016000,34832000,2689008000,56928000,529480000,60760000,1080000,65840000,261648000,76016000,34288000,52848000,12672000,4800000,58192000,70992000,13800000,466184000,604640000
1714756900000,90856000,96072000,339296000,204496000,106704000,250624000,692568000,43744000,272264000,4392000,169824000,96880000,148112000,471064000,1008000,44528000,3106768000,64192000,522672000,71728000,512000,64192000,267920000,68320000,92272000,137712000,17328000,3792000,161680000,80456000,8864000,490688000,584096000
1714756910000,93568000,116008000,457240000,188352000,210432000,387048000,810520000,45888000,374936000,7800000,165120000,131592000,202056000,434808000,4560000,49840000,3755696000,93136000,797176000,123088000,512000,87368000,487520000,92696000,57640000,1239696000,18048000,5280000,118256000,118544000,44568000,583240000,1375768000
1714756920000,84760000,160680000,491296000,177368000,159656000,325008000,767720000,35992000,366048000,3864000,181904000,172984000,122912000,572256000,2192000,54000000,3926560000,82144000,471840000,159536000,1728000,57520000,352112000,101776000,59360000,247776000,13904000,4288000,47152000,119080000,9776000,564672000,1062504000
1714756930000,88512000,101008000,283216000,190496000,128528000,251672000,577648000,26344000,280504000,5304000,184000000,77368000,135736000,284136000,14448000,35520000,2630112000,65488000,558952000,59248000,512000,58400000,289616000,63256000,54904000,59760000,14976000,4464000,83864000,101784000,7992000,425896000,414584000
1714756940000,79152000,106720000,336072000,206816000,116480000,255464000,639768000,24368000,186232000,8184000,132816000,99792000,160432000,348728000,26112000,48784000,2812800000,60320000,679864000,64992000,512000,60544000,321200000,51424000,33624000,1241728000,13584000,3552000,50000000,75664000,7176000,485264000,1368056000
1714756950000,81376000,121880000,455176000,206472000,154208000,350496000,585328000,36056000,205616000,2880000,167856000,112784000,156680000,387672000,8112000,45432000,3341456000,74064000,630776000,79696000,512000,76568000,335888000,87352000,37984000,95040000,16560000,4992000,63864000,65392000,11744000,537848000,536728000
1714756960000,86400000,133064000,430776000,181720000,148560000,337640000,664344000,24400000,353888000,4320000,177888000,136656000,150536000,414104000,2016000,36576000,3012720000,77280000,618632000,109024000,1080000,70128000,243472000,96824000,51704000,69120000,13872000,4464000,117304000,92128000,10288000,540072000,635096000
1714756970000,72176000,137384000,385976000,231176000,191552000,406968000,665920000,35192000,206032000,11592000,167440000,122600000,181008000,400712000,26112000,34480000,3723600000,84144000,873984000,108568000,512000,81304000,408944000,68016000,36720000,1231216000,24432000,4320000,74832000,83248000,7992000,503912000,1407152000
1714756980000,83096000,88152000,498456000,195544000,149248000,327800000,776504000,34112000,269976000,4320000,175328000,197104000,172136000,459736000,3024000,34320000,3650960000,86800000,691984000,67864000,512000,63896000,376656000,93392000,48544000,110400000,14688000,4992000,49992000,92576000,8160000,480552000,748608000
1714756990000,85544000,117488000,394440000,216320000,108704000,359048000,724768000,28616000,309616000,3936000,161216000,105064000,208768000,393952000,2016000,20368000,3226352000,68800000,654392000,88616000,512000,125192000,317760000,81016000,50304000,152640000,13008000,3024000,73880000,124488000,8136000,546888000,488216000
1714757000000,67768000,130736000,407440000,199776000,162288000,255112000,692200000,38856000,247496000,2880000,174512000,129728000,145328000,402480000,2016000,40512000,3163888000,73120000,587984000,63480000,512000,58368000,326912000,81104000,28848000,1234544000,14400000,4992000,63664000,68480000,26760000,510480000,1379240000
1714757010000,80640000,122832000,334224000,210960000,166640000,371728000,837368000,29248000,275576000,7200000,169008000,103248000,170856000,337192000,3376000,100656000,3138688000,76768000,720568000,99464000,512000,93336000,310032000,65488000,51488000,82128000,60704000,4304000,123760000,112944000,7888000,511344000,799216000
1714757020000,95272000,102152000,469184000,190976000,125416000,290920000,725312000,19600000,415928000,2880000,168192000,157544000,145608000,434472000,18416000,61712000,3232768000,63968000,612400000,99680000,512000,56296000,283920000,73248000,141472000,179280000,48864000,6000000,59112000,167848000,3160000,490856000,736224000
1714757030000,57128000,86744000,341480000,145632000,106704000,263456000,495248000,57944000,223616000,2424000,165776000,97600000,135552000,360960000,2784000,20128000,2729360000,61808000,532864000,155152000,512000,60888000,255392000,76216000,31648000,1239264000,21072000,5760000,53272000,88792000,9448000,476208000,1372664000
1714757040000,50048000,71752000,264872000,192344000,82712000,279856000,575448000,26520000,228536000,2952000,163104000,86392000,205768000,250096000,1600000,22000000,2173024000,39424000,627888000,55288000,512000,69632000,323552000,52032000,26736000,144000000,13312000,3488000,47336000,77328000,7000000,396248000,420528000
1714757050000,69408000,123368000,436480000,220496000,195456000,367024000,720336000,25776000,258792000,2424000,176848000,167720000,183640000,545144000,3376000,34160000,3978976000,75616000,761704000,107840000,1080000,80384000,424896000,82984000,37408000,256704000,14016000,4224000,83536000,85304000,7200000,593808000,849136000
1714757060000,62512000,137368000,462864000,181672000,151736000,329216000,592120000,23480000,209848000,5376000,184112000,166000000,171464000,410344000,12672000,30432000,3690240000,90864000,855824000,153944000,1728000,80976000,454000000,105992000,28368000,1225136000,14592000,3792000,39472000,56704000,7672000,541280000,1406384000
1714757070000,57008000,78680000,288024000,197872000,93424000,272344000,607912000,20936000,248240000,8640000,176912000,94600000,127872000,328064000,5152000,23824000,2672432000,54224000,492456000,64232000,1728000,52528000,229856000,52336000,36000000,180000000,12816000,3792000,105568000,70928000,8016000,466352000,573112000
1714757080000,59616000,93456000,379464000,184272000,145000000,318912000,495992000,52376000,224792000,14256000,162816000,103048000,164704000,366624000,2016000,26720000,2539104000,52192000,659952000,59656000,512000,54872000,306272000,75384000,43168000,180336000,14688000,3024000,58048000,68472000,8840000,466072000,574520000
1714757090000,72528000,109192000,363752000,172720000,203088000,370376000,655200000,30152000,238624000,7272000,175360000,112000000,209208000,445136000,1600000,35728000,2966944000,76032000,759592000,61792000,1080000,73288000,394064000,66864000,33504000,1219296000,18624000,9408000,72320000,71776000,10560000,452192000,1352184000
1714757100000,95240000,132216000,476584000,192904000,178304000,332304000,703440000,50312000,267264000,5760000,168512000,160240000,169320000,548120000,1600000,42848000,3936880000,72928000,770144000,108336000,1080000,82496000,328448000,85008000,123184000,76896000,15120000,4320000,76264000,83752000,7936000,516984000,817664000
1714757110000,80952000,119728000,428976000,208792000,144504000,258440000,666504000,26840000,281736000,5304000,190160000,141664000,141864000,486456000,1600000,27408000,3151488000,68576000,508096000,66944000,1024000,51288000,229488000,89328000,52432000,126480000,13536000,3696000,73192000,100784000,13280000,502376000,872712000
1714757120000,77992000,68688000,339760000,161488000,89824000,256408000,528600000,34776000,273088000,9168000,179056000,87912000,156176000,291104000,3200000,44560000,2387248000,60496000,530088000,52392000,512000,49360000,234336000,52280000,36160000,1220384000,20160000,5712000,92360000,77696000,6376000,399704000,1310944000
1714757130000,78648000,175792000,406640000,197624000,198568000,306696000,705384000,23184000,299336000,6672000,175408000,112744000,135272000,353528000,3200000,32848000,3057344000,69632000,788400000,73976000,1080000,93272000,357408000,72160000,44400000,91296000,15744000,4816000,66600000,89416000,5440000,455336000,865648000
1714757140000,78152000,81544000,250744000,194544000,116584000,308984000,709960000,64768000,303032000,8112000,163024000,69712000,158648000,258248000,2784000,30816000,2797552000,70112000,625176000,37816000,1080000,62152000,299664000,48192000,45784000,91920000,12912000,4464000,106776000,97664000,20896000,507888000,898696000
1714757150000,86064000,111616000,387512000,206688000,128424000,338744000,809136000,39320000,308032000,7200000,191344000,109960000,184592000,361528000,2192000,44368000,3723696000,70704000,714176000,82288000,512000,71504000,374528000,81008000,41752000,1212064000,16944000,4896000,62168000,99824000,25576000,529136000,1385992000
1714757160000,89104000,130856000,426600000,158440000,186544000,265296000,546888000,34552000,378224000,3408000,174992000,126792000,124160000,363096000,2016000,29616000,4060960000,82464000,439072000,73944000,1080000,49176000,193328000,70392000,53392000,85632000,13392000,4320000,38072000,133424000,5416000,511448000,674824000
1714757170000,45232000,54352000,259104000,176448000,88904000,184360000,573880000,26520000,196952000,5760000,162128000,68368000,112744000,262216000,2016000,24256000,2148032000,48272000,387288000,30616000,512000,40656000,197984000,46952000,29008000,44880000,12144000,5584000,85616000,55712000,5416000,359040000,410480000
1714757180000,99272000,121136000,250552000,181616000,223872000,389856000,642280000,32088000,206424000,3408000,154960000,55792000,186432000,259320000,2016000,48720000,3362832000,92528000,828400000,156592000,512000,90536000,379456000,41224000,28160000,1212960000,15456000,3024000,59344000,69224000,9600000,439712000,1428680000
1714757190000,81168000,133960000,495512000,191040000,85520000,278120000,761024000,23840000,301696000,5760000,174720000,165600000,150736000,529432000,2016000,26976000,3767424000,44000000,547248000,99040000,512000,66600000,256208000,104488000,39616000,72864000,16752000,3840000,72592000,117592000,17536000,562736000,933256000
1714757200000,47720000,106608000,363376000,165008000,135384000,217792000,476296000,21104000,209272000,4848000,175664000,103272000,137824000,379032000,5152000,34272000,2640784000,57200000,537112000,49824000,512000,64464000,254736000,66128000,26752000,65376000,13824000,3552000,54792000,65200000,24968000,469976000,532016000
1714757210000,80792000,125000000,280544000,186304000,145768000,339496000,659224000,24312000,214920000,3408000,173168000,89360000,190816000,281784000,2016000,35360000,3872512000,84656000,807992000,120960000,1080000,77848000,371520000,93560000,42560000,1224000000,22656000,4320000,71600000,92840000,8296000,573488000,1353680000
1714757220000,91776000,80384000,434968000,158960000,166544000,292512000,860688000,26944000,502648000,5376000,148960000,134240000,201736000,430064000,2192000,81168000,1591888000,71520000,711408000,67304000,512000,81512000,369856000,65512000,110688000,133344000,43296000,4176000,53128000,215824000,5592000,446800000,786712000
1714757230000,65392000,109776000,381520000,195432000,241248000,342144000,622296000,27128000,202432000,6744000,181280000,165304000,189800000,549856000,2016000,35360000,3954576000,76896000,749872000,85416000,512000,73168000,339104000,80064000,41312000,166176000,12384000,3648000,54736000,64768000,6288000,506072000,716584000
1714757240000,78952000,213536000,512064000,191104000,171024000,353096000,618160000,24224000,251736000,8640000,177376000,159584000,142552000,455712000,5152000,30640000,3437856000,60432000,547368000,125144000,1080000,70400000,294688000,94296000,55408000,1214880000,13872000,4224000,98992000,76456000,5928000,576912000,1358208000
1714757250000,66464000,80032000,363216000,185984000,115968000,248832000,637464000,25856000,221296000,2880000,181136000,79432000,121616000,316168000,2016000,33488000,2426576000,55664000,480296000,53920000,512000,50624000,232512000,57344000,25728000,229824000,13920000,4320000,66832000,60008000,13704000,428768000,502088000
1714757260000,80376000,89688000,348432000,165800000,113368000,337504000,606112000,24928000,259432000,6216000,165840000,149320000,166552000,317288000,5152000,26528000,2888976000,52288000,656088000,110088000,512000,53728000,290032000,75048000,42096000,101904000,17568000,3552000,73384000,80952000,8592000,508880000,749200000
1714757270000,66744000,99440000,439608000,188472000,261144000,367248000,594464000,35808000,213960000,2880000,169344000,118192000,214432000,383192000,2016000,39840000,3396320000,83056000,883608000,136664000,1080000,73672000,444912000,72504000,34160000,1221552000,14720000,4224000,139640000,73600000,7672000,461936000,1393288000
1714757280000,85536000,210512000,505816000,174648000,266272000,481408000,723008000,37208000,266184000,2424000,180048000,219152000,235824000,598552000,1600000,139168000,4334720000,117792000,1088536000,114904000,1080000,145184000,452192000,99488000,36272000,649392000,49344000,4896000,45864000,89904000,9000000,480880000,952592000
1714757290000,94960000,208544000,572184000,204184000,137072000,251744000,802864000,32000000,385112000,2952000,178080000,253952000,162064000,796368000,2784000,23216000,4246064000,95856000,559160000,162032000,512000,48864000,274192000,152048000,144096000,82512000,15120000,5344000,53496000,161184000,3520000,561616000,1152000000
1714757300000,61296000,120704000,438792000,169880000,160864000,338848000,733712000,38608000,226280000,12888000,172928000,130944000,183288000,427248000,1600000,32384000,3359312000,71616000,707192000,83848000,512000,79904000,341552000,79752000,30848000,1252624000,13008000,4160000,36544000,57120000,13560000,509632000,1339512000
1714757310000,74608000,187976000,453184000,213296000,207904000,324776000,535352000,23640000,265136000,4848000,179712000,143600000,169472000,428384000,2608000,23056000,3016048000,94544000,751168000,71208000,512000,96712000,360576000,109744000,45360000,95184000,16768000,6336000,37696000,109456000,15872000,538336000,642880000
1714757320000,52376000,110720000,111008000,179032000,182712000,322896000,898144000,47776000,161424000,14328000,141248000,45024000,194328000,99504000,1008000,106400000,4051024000,82912000,738200000,97392000,1728000,74712000,395456000,66784000,27136000,182496000,69888000,4992000,109280000,62728000,9320000,544224000,620496000
1714757330000,91232000,119808000,409736000,188208000,152048000,347448000,679488000,25304000,389664000,3336000,174464000,155856000,161280000,449264000,2784000,34928000,3418720000,72080000,601008000,150248000,512000,75336000,336160000,97384000,107024000,1217008000,13824000,6048000,76648000,183464000,6232000,577848000,1405944000
1714757340000,65264000,110648000,372256000,222808000,165800000,324808000,665784000,29288000,274336000,9552000,173856000,98152000,154904000,423728000,6336000,42280000,2684608000,64496000,621352000,68848000,1080000,64984000,278128000,74368000,33312000,71424000,15264000,3552000,58304000,72440000,11936000,459096000,710520000
1714757350000,82176000,68272000,372120000,152264000,126824000,289568000,552560000,25424000,328640000,6888000,172720000,105136000,162864000,394272000,2192000,27992000,3532784000,104240000,693008000,131224000,512000,94064000,366256000,68232000,45728000,103872000,12816000,3552000,48256000,93728000,6976000,465856000,794664000
1714757360000,62120000,133408000,377232000,188352000,92984000,267904000,611568000,23368000,210408000,5376000,184496000,121840000,123808000,382128000,2784000,27136000,2531360000,53328000,474784000,60408000,512000,38312000,210640000,100928000,35504000,1213504000,14592000,4752000,53152000,78160000,9000000,523280000,1367800000
1714757370000,68176000,84568000,304384000,190808000,117312000,262328000,576616000,26840000,239216000,1440000,167792000,81720000,161296000,347632000,1600000,36112000,2481264000,51952000,622264000,55576000,1080000,68752000,262736000,60288000,34352000,101424000,14160000,4000000,39728000,90632000,4120000,431440000,603184000
1714757380000,60488000,166816000,377056000,168008000,192984000,429608000,648016000,60600000,190904000,2424000,171136000,98176000,190464000,368624000,2192000,91552000,3886368000,87008000,909696000,158584000,512000,84472000,409232000,104368000,28160000,163152000,13056000,4160000,103848000,78616000,11600000,518920000,1059408000
1714757390000,90888000,97096000,536664000,201584000,124168000,293688000,835616000,29520000,321408000,2952000,184880000,204368000,147576000,518560000,2016000,30016000,2353920000,53936000,613416000,106768000,512000,57920000,297136000,74744000,146208000,1237808000,44528000,10848000,59496000,111968000,7032000,473408000,1431600000
1714757400000,83960000,81856000,358576000,166200000,142392000,347048000,610512000,36896000,272264000,3864000,167200000,109016000,187896000,300464000,3024000,35136000,2676784000,62080000,723232000,61760000,512000,74992000,371056000,75104000,47816000,156672000,16752000,4464000,80296000,82808000,5024000,499000000,706424000
1714757410000,77200000,123976000,436976000,201696000,157376000,247424000,685088000,24744000,314232000,4392000,177840000,132728000,151400000,524264000,1008000,29456000,3647232000,83632000,432920000,135192000,512000,54096000,207568000,88480000,43344000,93648000,17904000,5280000,44112000,116968000,8240000,546832000,859552000
1714757420000,63216000,89744000,302416000,188480000,128072000,249920000,685744000,26944000,243496000,4392000,165632000,140736000,152328000,319376000,2192000,28944000,2551760000,58784000,618816000,54312000,1080000,69016000,264240000,60192000,39504000,1228544000,12096000,5232000,78120000,79952000,23272000,469760000,1342496000
1714757430000,79160000,116488000,324792000,156888000,131608000,254136000,565280000,20864000,296104000,1968000,173328000,106232000,148744000,344120000,3968000,38408000,2898992000,74112000,607928000,57128000,512000,72000000,277760000,66632000,49152000,56784000,26160000,3552000,137688000,78808000,7192000,518880000,635928000
1714757440000,68496000,97152000,356096000,179312000,100688000,273952000,743440000,20296000,293368000,3408000,175824000,105936000,159088000,375360000,19184000,25088000,2526816000,73504000,529632000,51960000,512000,61272000,280944000,74528000,39888000,80160000,13920000,3552000,89480000,101440000,13024000,468080000,565992000
1714757450000,73568000,90304000,329648000,170208000,130208000,320648000,510832000,26856000,243776000,2880000,183104000,93256000,185280000,327592000,9712000,31040000,2986496000,60240000,640616000,68784000,512000,68896000,303328000,75360000,32096000,1244080000,14304000,3792000,105464000,67024000,6392000,488968000,1353024000
1714757460000,66080000,163248000,378072000,208848000,181672000,390784000,615368000,38936000,246080000,3408000,175408000,149192000,218056000,395344000,3376000,35232000,3050416000,83904000,847784000,164848000,512000,97344000,392288000,82056000,35616000,145280000,17568000,3696000,71288000,75560000,21688000,501080000,859912000
1714757470000,83024000,156240000,498584000,177192000,184720000,430640000,714416000,30072000,278680000,3864000,181504000,167480000,218664000,510472000,1008000,40768000,3936496000,81472000,1084400000,136128000,512000,75816000,297440000,97768000,48048000,189264000,28416000,6496000,64968000,98096000,15272000,600672000,930848000
1714757480000,75992000,160640000,563800000,170304000,214152000,342456000,661528000,32456000,258528000,2424000,180080000,177760000,160616000,580976000,1600000,35568000,3175312000,74272000,681864000,134272000,512000,63976000,430160000,103712000,35168000,1228576000,33984000,3648000,49360000,82008000,8792000,597928000,1389488000
1714757490000,71192000,126968000,377208000,161512000,152408000,348816000,648768000,29896000,220464000,4920000,177360000,117832000,186968000,432896000,2608000,29296000,2673360000,69600000,639832000,54872000,1080000,67240000,339840000,72080000,46200000,113232000,25968000,3792000,63936000,83112000,8896000,477096000,550480000
1714757500000,92160000,97576000,432424000,176480000,109344000,265464000,859088000,37104000,447528000,2424000,175232000,138728000,140000000,401528000,3968000,110544000,3214336000,53312000,510296000,96648000,512000,56720000,215408000,87232000,144160000,90816000,69696000,4608000,41208000,175832000,7944000,517832000,782888000
1714757510000,68216000,110864000,319656000,183776000,174704000,366304000,681368000,41112000,282672000,5304000,175184000,103096000,194712000,366968000,2784000,38976000,3065936000,65728000,697600000,70944000,512000,88952000,380752000,71984000,46048000,1230400000,21408000,5488000,85296000,113000000,6376000,524504000,1380904000
1714757520000,85696000,186520000,466064000,193072000,206856000,448472000,766968000,30840000,321536000,11208000,172912000,167456000,204768000,487824000,6224000,53536000,3529680000,84640000,986408000,183032000,512000,90416000,438192000,121136000,55184000,220032000,23808000,4368000,109416000,95432000,15400000,576576000,1096912000
1714757530000,87088000,184744000,646360000,190728000,185472000,267368000,741640000,36352000,344416000,5760000,168720000,200640000,162648000,508840000,3024000,34448000,4262192000,73376000,755672000,175168000,1728000,72528000,287808000,120400000,56096000,171792000,29184000,3648000,54816000,114920000,12464000,637840000,978464000
1714757540000,97248000,155144000,499184000,208976000,168944000,362136000,702904000,30008000,283768000,2952000,173264000,214288000,177240000,462624000,3376000,32560000,3865648000,91328000,1019376000,157456000,512000,92912000,412848000,95504000,143952000,1228304000,26112000,4992000,96632000,73488000,4424000,551968000,1481328000
1714757550000,85856000,149408000,367976000,186336000,199176000,378088000,594520000,31856000,297696000,3936000,172432000,144768000,204856000,339456000,4560000,43312000,3764928000,80624000,756936000,90592000,512000,85648000,386720000,78240000,53968000,128448000,12912000,4896000,91504000,73600000,14608000,541280000,778064000
1714757560000,83784000,151136000,515416000,197672000,125256000,335456000,677896000,23736000,286760000,4320000,174960000,155064000,162960000,440944000,1600000,38704000,2994944000,66800000,662560000,127600000,512000,60136000,278784000,95688000,37568000,65856000,24192000,4400000,65352000,77912000,7672000,547632000,1019344000
1714757570000,86560000,175320000,424752000,204304000,202792000,343208000,810200000,47280000,357696000,4392000,178112000,154264000,185800000,418568000,2192000,45184000,3440560000,69952000,716512000,164336000,1080000,68944000,358304000,86392000,54224000,1223600000,15744000,5184000,142072000,136192000,14336000,565488000,1312472000
1714757580000,53648000,83472000,413200000,183544000,138584000,336032000,621520000,24680000,257704000,8328000,168272000,156976000,178224000,563024000,2016000,36320000,2153712000,51984000,834616000,53640000,512000,66888000,370176000,55416000,30576000,145920000,22896000,4800000,36488000,57128000,11352000,410504000,492432000
1714757590000,81776000,119816000,463432000,194968000,73832000,300992000,648912000,24288000,246656000,4848000,180304000,141824000,164072000,359008000,1600000,23200000,3702976000,67856000,619192000,120432000,512000,63464000,195552000,85416000,38592000,67824000,21648000,3024000,72976000,83080000,10600000,528096000,832264000
1714757600000,74576000,152520000,370968000,199928000,186648000,294456000,635312000,30464000,240800000,14400000,167344000,89472000,166328000,356728000,3968000,39616000,3235376000,75536000,625048000,69896000,1080000,53720000,354752000,71432000,37632000,1220144000,14448000,3552000,70096000,80184000,12960000,512480000,1467456000
1714757610000,73400000,99544000,383552000,172560000,145152000,266760000,547888000,20856000,248552000,2880000,161248000,125384000,164352000,458216000,2192000,25488000,2841072000,56752000,522024000,61552000,1080000,59920000,270096000,82208000,40112000,73872000,19536000,3792000,59320000,68472000,5384000,509608000,641136000
1714757620000,48240000,93080000,358880000,172592000,129800000,314272000,525800000,37688000,164624000,2952000,172064000,101384000,157688000,309520000,2016000,28784000,2935824000,58032000,599968000,80144000,512000,54688000,293184000,72696000,31296000,119040000,13680000,4464000,55000000,54896000,6232000,459408000,642840000
1714757630000,80032000,128008000,402040000,213328000,201872000,413768000,683888000,25792000,239056000,3408000,165728000,106752000,206696000,478176000,2016000,37568000,2829936000,83136000,795160000,87248000,512000,76168000,334720000,69416000,51736000,1227392000,14736000,4224000,91736000,83184000,10704000,472696000,1373392000
1714757640000,74848000,147736000,519880000,163592000,139488000,272128000,586152000,22560000,270816000,4320000,177824000,169256000,165984000,475344000,2192000,30400000,3859696000,75024000,625544000,98496000,512000,69448000,314080000,104320000,39248000,143472000,13632000,3552000,66896000,83832000,14008000,529552000,731904000
1714757650000,55536000,158384000,398856000,204144000,200536000,382872000,603576000,39008000,257536000,3408000,168320000,106032000,193920000,323120000,2016000,31216000,3308912000,77024000,868008000,132168000,512000,79192000,356848000,88504000,31488000,241248000,14880000,3696000,68528000,71848000,13056000,523424000,856680000
1714757660000,80720000,118968000,510376000,176504000,190376000,238024000,603056000,24992000,269968000,3408000,170144000,148072000,146440000,406848000,2784000,39952000,3612272000,69008000,434224000,150096000,512000,61136000,198288000,92152000,50768000,1227760000,31536000,4224000,97904000,74496000,5880000,551088000,1343784000
1714757670000,57080000,164904000,329456000,168192000,72224000,299024000,554048000,21696000,164136000,1968000,162336000,87760000,153376000,306208000,3968000,31760000,2329696000,47328000,569536000,53776000,512000,50208000,262784000,72560000,28360000,58704000,20160000,5232000,86112000,52552000,19032000,408184000,610784000
1714757680000,88656000,119664000,486624000,163616000,157784000,394096000,711696000,35896000,236232000,2880000,171728000,130448000,213640000,409488000,2016000,76704000,3609728000,84960000,870288000,127016000,512000,94368000,369216000,110184000,45616000,136608000,13248000,3552000,146672000,59848000,13616000,566232000,887200000
1714757690000,55176000,135792000,377456000,190856000,158752000,306208000,569800000,20936000,277584000,2952000,177360000,110976000,170152000,453152000,1008000,27776000,3251760000,66896000,655672000,140088000,512000,65800000,294096000,101896000,78080000,1216272000,16896000,3552000,48624000,136760000,5592000,557200000,1363744000
1714757700000,60752000,98592000,381576000,176640000,187168000,351080000,657400000,20920000,258048000,2880000,175632000,115408000,195896000,405408000,4384000,32032000,2670608000,67536000,707536000,112072000,512000,85088000,322640000,72232000,34320000,99120000,14016000,3552000,33504000,75832000,8048000,457792000,710800000
1714757710000,73760000,116096000,396784000,181664000,106056000,267328000,528120000,20176000,243448000,5904000,176976000,146088000,138360000,611376000,3024000,32688000,3078352000,73600000,589168000,93080000,512000,60128000,331696000,86272000,37984000,107040000,16224000,3648000,40960000,82712000,5416000,521888000,647168000
1714757720000,68968000,90712000,358352000,168272000,136752000,298976000,583008000,22464000,204080000,2880000,176864000,99544000,145736000,367704000,1600000,35952000,2366672000,61968000,452368000,79688000,1080000,61296000,251808000,66256000,28816000,1223968000,13008000,3792000,73056000,82720000,18952000,448248000,1419600000
