sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CQS_Pillar_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","CTS_Pillard_Feeds_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1713542400000,88560.8,84352.8,273198.4,119652.8,73105.6,172889.6,308865.60000000003,19.200000000000003,23158.4,20.8,181751.2,480.8,149014.4,50686.4,101270.40000000001,156494.4,84,30079.2,763144,24670.4,286340,83416.8,18.400000000000002,24242.4,124397.6,78136,39087.200000000004,45401.600000000006,21149.600000000002,1284,1616.8000000000002,101551.20000000001,842.4000000000001,358760.80000000005,368811.2
1713546000000,101528,98457.6,305153.60000000003,143452.80000000002,95189.6,216582.40000000002,373798.4,19.200000000000003,25728,20.8,179656.80000000002,284,176404.80000000002,73778.40000000001,127257.6,169134.40000000002,78.4,42461.600000000006,951740,30998.4,379612,86103.20000000001,18.400000000000002,32264,154943.2,90848.8,47846.4,33027.200000000004,27934.4,1400,1391.2,115981.6,468,485550.4,464506.4
1713549600000,118553.6,100016,343864.80000000005,163953.6,109716.8,252863.2,476161.60000000003,19.200000000000003,31842.4,20.8,208445.6,220,162561.6,70370.40000000001,126962.40000000001,200306.40000000002,101.60000000000001,41800,1048748.8,31118.4,399252,103736,106.4,38177.6,174858.40000000002,90972.8,53266.4,55316.8,27140,2036.8000000000002,2160.8,129814.40000000001,1165.6000000000001,419357.60000000003,474030.4
1713553200000,110390.40000000001,348587.2,584184,137955.2,193386.40000000002,333958.4,515176.80000000005,19.200000000000003,55767.200000000004,20.8,316404.80000000005,1229.6000000000001,403051.2,118655.20000000001,300885.60000000003,335167.2,166.4,56039.200000000004,1812692.8,58412,576294.4,341612.80000000005,11143.2,110631.20000000001,421709.60000000003,274904.8,67996,187864,31084,3576,31386.4,216103.2,21265.600000000002,1118756,1200736
1713556800000,29137.600000000002,29604.800000000003,109502.40000000001,4791.2,12523.2,32737.600000000002,25511.2,19.200000000000003,1364.8000000000002,20.8,83004,22.400000000000002,4754.400000000001,1568,14522.400000000001,384.8,8,1538.4,175060.80000000002,3527.2000000000003,80881.6,1542.4,946.4000000000001,6064.8,233.60000000000002,50384.8,3730.4,8383.2,1046.4,60,136.8,40734.4,8275.2,250000.80000000002,87512
1713560400000,19581.600000000002,472,1863.2,2.4000000000000004,325.6,6733.6,26132,19.200000000000003,331.20000000000005,20.8,425.6,406.40000000000003,15.200000000000001,0,1440.8000000000002,436,8,8,8544.800000000001,216,41796,216.8,16,413.6,3.2,6165.6,8,6667.200000000001,2.4000000000000004,1.6,2.4000000000000004,1.6,0.8,10438.400000000001,5397.6
1713564000000,120.80000000000001,311.20000000000005,1792.8000000000002,2.4000000000000004,296.8,2573.6000000000004,10.4,19.200000000000003,16.8,20.8,4,8,,,672.8000000000001,384,8,8,4191.2,17.6,4232,116,16.8,76.80000000000001,3.2,321.6,8,8234.4,1.6,1.6,2.4000000000000004,1.6,0.8,9244.800000000001,2780
1713567600000,,909.6,1732,2.4000000000000004,2508,10223.2,56,19.200000000000003,36.800000000000004,20.8,4,8,,,872,384,8,8,34771.200000000004,2480.8,9056.800000000001,5436,1408,5140.8,3.2,8,8,4171.2,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,0.8,44212,4600
1713571200000,,236.8,290.40000000000003,2.4000000000000004,284,245.60000000000002,12.8,19.200000000000003,8,20.8,,409.6,,,8,384,,,38.400000000000006,3.2,112,48,16,48,3.2,,,6528,1.6,1.6,2.4000000000000004,,,8,96
1713574800000,,235.20000000000002,257.6,2.4000000000000004,236,235.20000000000002,12.8,19.200000000000003,,20.8,,,,,,384,,,2908,,,,,,,,,3792.8,,,2.4000000000000004,,,,96
1713578400000,,236.8,257.6,0.8,237.60000000000002,234.4,8.8,,,,,,,,,384,,,4018.4,,,,13476.800000000001,,,,,3781.6000000000004,,,2.4000000000000004,,,,
1713582000000,,236,258.40000000000003,,237.60000000000002,235.20000000000002,,,,,,,,,,384,,,19.200000000000003,,,,13741.6,,,,,19.200000000000003,,,,,,,
1713585600000,,236,256.8,,236.8,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713589200000,,236.8,256,,237.60000000000002,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713592800000,,236,256.8,,236,233.60000000000002,,,,,,,,,,,,,67.2,6170.400000000001,2152,780.8000000000001,7328,1126.4,6666.400000000001,,,120,,,,,,,
1713596400000,,236,256,,236.8,234.4,,,,,,,,,,,,,868,3.2,7557.6,48.800000000000004,16,48,6.4,,,5004,,,,,,,
1713600000000,,236,257.6,,235.20000000000002,234.4,,,,,,,,,,,,,20,3.2,112,48.800000000000004,16,48,6.4,,,90.4,8683.2,8681.6,,,,,
1713603600000,,256,256.8,,256,233.60000000000002,,,,,,,,,,,,,20,3.2,112,48.800000000000004,16.8,48.800000000000004,6.4,,,91.2,1.6,1.6,,,,,
1713607200000,,256,256,,256,233.60000000000002,,,,,,8,,,,,,,908,3739.2000000000003,420.8,7627.200000000001,5566.400000000001,7815.200000000001,4090.4,22156,,128,1.6,1.6,,,,147357.6,96
1713610800000,,4358.400000000001,258.40000000000003,,4348,1738.4,,,,,,8,,,,4081.6000000000004,,,8362.4,3753.6000000000004,2637.6000000000004,2439.2000000000003,2189.6,2432,63.2,101.60000000000001,,5016,3.2,3.2,,,,200,20913.600000000002
1713614400000,,364.8,260,,348,284,,,,,,8,,,,384,,,10233.6,195.20000000000002,13338.400000000001,205.60000000000002,1130.4,3016.8,39256,8,,1261.6000000000001,1.6,1.6,,,,16.8,9507.2
1713618000000,,412,257.6,,330.40000000000003,24344,,,,,,9.600000000000001,,,,7089.6,,,23912.800000000003,4176.8,21595.2,8447.2,8089.6,11709.6,52953.600000000006,301.6,,10761.6,1.6,1.6,,,,830306.4,632629.6000000001
1713621600000,,272,257.6,,268,22236.800000000003,,,,,,14.4,,,,2600.8,,,15326.400000000001,210.4,12795.2,220.8,13999.2,3234.4,49359.200000000004,57.6,,7146.400000000001,1.6,1.6,,,,830421.6000000001,633216
1713625200000,,366.40000000000003,257.6,,389.6,387.20000000000005,,,,,,8,,,,392.8,,,18493.600000000002,208,12711.2,220.8,151.20000000000002,3276.8,19132,59.2,,5912,1.6,1.6,,,,56585.600000000006,39834.4
1713628800000,,339.20000000000005,256.8,,330.40000000000003,306.40000000000003,,,,,,8,,,,386.40000000000003,,,13484,201.60000000000002,12552.800000000001,234.4,16.8,3088.8,5018.400000000001,60,,5797.6,1.6,1.6,,,,48,12583.2
1713632400000,,256,257.6,,256,232.8,,,,,,16,,,,384,,,,207.20000000000002,12132,204.8,16.8,3073.6000000000004,4740,,,,1.6,1.6,,,,,
1713636000000,,464,258.40000000000003,,256,236.8,,,,,,12.8,,,,384,,,,,,,,,,,,,1.6,1.6,,,,,
1713639600000,,236,256.8,,239.20000000000002,236.8,,,,,,,,,,17556,,,,,,,,,,,,,1.6,1.6,,,,,
1713643200000,,238.4,257.6,,238.4,236,,,,,,,,,,384,,,,,,,,,,,,,2.4000000000000004,3.2,,,,,
1713646800000,,236.8,261.6,,236,234.4,,,,,,,,,,433.6,,,,,,,,,,,,,1.6,1.6,,,,,
1713650400000,,237.60000000000002,256,,237.60000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713654000000,,236,38.400000000000006,,237.60000000000002,236,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,2.4000000000000004,,,,,
1713657600000,,235.20000000000002,182.4,,236.8,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1713661200000,,237.60000000000002,264.8,,235.20000000000002,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713664800000,,237.60000000000002,258.40000000000003,,237.60000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713668400000,,237.60000000000002,257.6,,238.4,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713672000000,,235.20000000000002,255.20000000000002,,237.60000000000002,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713675600000,,236.8,258.40000000000003,,237.60000000000002,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713679200000,,239.20000000000002,260.8,,238.4,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713682800000,,236.8,256.8,,236,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713686400000,,238.4,256.8,,236.8,236,,,,,,,,,,,,,,,,,,,,,,,8705.6,8706.4,,,,,
1713690000000,,239.20000000000002,257.6,,237.60000000000002,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713693600000,,239.20000000000002,259.2,,238.4,236.8,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713697200000,,237.60000000000002,256.8,,236.8,236,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,3.2,,,,,
1713700800000,,236.8,257.6,,237.60000000000002,236.8,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713704400000,,236,258.40000000000003,,236.8,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713708000000,,239.20000000000002,259.2,,238.4,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713711600000,,237.60000000000002,259.2,,238.4,238.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713715200000,,237.60000000000002,256.8,,236.8,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713718800000,,239.20000000000002,256.8,,236.8,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713722400000,,237.60000000000002,256.8,,238.4,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713726000000,,236.8,257.6,,238.4,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713729600000,,238.4,257.6,,238.4,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,2.4000000000000004,,,,,
1713733200000,,236.8,256.8,,236.8,238.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713736800000,,238.4,256.8,,236.8,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1713740400000,,239.20000000000002,257.6,,239.20000000000002,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,2.4000000000000004,,,,,
1713744000000,,237.60000000000002,258.40000000000003,,236.8,236.8,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1713747600000,,237.60000000000002,259.2,,237.60000000000002,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713751200000,,238.4,259.2,,239.20000000000002,233.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713754800000,,236.8,259.2,,238.4,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713758400000,,236.8,256.8,,236,236.8,4.800000000000001,,12.8,,4.800000000000001,,,,,,,,19.200000000000003,5883.200000000001,1222.4,760,7436.8,672,4723.2,,,19.200000000000003,,,,1.6,0.8,,
1713762000000,,238.4,257.6,,237.60000000000002,237.60000000000002,4.800000000000001,,16,,4.800000000000001,,,,,,,,75.2,3.2,112,48,16,48,6.4,,,124,,,,1.6,0.8,,
1713765600000,,236,259.2,,236,539.2,12.8,,16,,4.800000000000001,,,,,,,,20,3.2,2249.6,48.800000000000004,16,48.800000000000004,6.4,,,93.60000000000001,,,,1.6,0.8,,96
1713769200000,,237.60000000000002,257.6,,237.60000000000002,26935.2,98256,,16,,85086.40000000001,8,,,,,,,23269.600000000002,3.2,51802.4,3458.4,5220.8,3449.6000000000004,4.800000000000001,19434.4,,5016,,,,81031.20000000001,44640.8,191112,15963.2
1713772800000,,240.8,257.6,,236.8,16776.8,20546.4,,3582.4,,10360,8,,,,,4392.8,4392.8,13230.400000000001,3.2,17771.2,48.800000000000004,16,48,3.2,8,4392.8,505.6,8702.4,8700.800000000001,,2045.6000000000001,1480,25128,6850.400000000001
1713776400000,,2243.2000000000003,840.8000000000001,,2276,5558.400000000001,57.6,,16,,68.8,8,,,1484.8000000000002,5602.400000000001,9.600000000000001,8.8,7807.200000000001,3.2,9213.6,48,16,48.800000000000004,3.2,8,8.8,304,1.6,1.6,,20,4.800000000000001,11707.2,2898.4
1713780000000,41436.8,4430.400000000001,3598.4,4387.2,4367.2,41077.600000000006,25676,,872,,5202.400000000001,8,,1094.4,17108.8,452.8,8,8,47644,4979.200000000001,187664.80000000002,8477.6,6047.200000000001,8396.800000000001,141514.4,752.8000000000001,8,4072,1.6,1.6,2.4000000000000004,4841.6,2948.8,43961.600000000006,43741.600000000006
1713783600000,20764.800000000003,3373.6000000000004,34837.6,1264.8000000000002,2184.8,34776,23394.4,,1337.6000000000001,,21496,73.60000000000001,1338.4,96,33926.4,558.4,8,438.40000000000003,22993.600000000002,810.4000000000001,142176,900,817.6,1471.2,22004,8875.2,20.8,14404,148.8,3.2,12,17888,2957.6000000000004,18108,32063.2
1713787200000,873.6,8543.2,17467.2,736,6020.8,16632,3494.4,,1160,,3070.4,72.8,2304.8,96,8069.6,387.20000000000005,8,406.40000000000003,43456,2044.8000000000002,42365.600000000006,1352,1121.6000000000001,2783.2000000000003,27688.800000000003,9718.4,414.40000000000003,4438.400000000001,125.60000000000001,1.6,8,2816,1168.8,28912,33352.8
1713790800000,127566.40000000001,122141.6,618786.4,161055.2,167714.40000000002,527365.6,490479.2,,67306.40000000001,,446228,5456,231980,94991.20000000001,215715.2,224367.2,903.2,48356,1031109.6000000001,44432,911454.4,102299.20000000001,12158.400000000001,78528.8,368290.4,182061.6,68040.8,159246.40000000002,31690.4,3623.2000000000003,37593.6,311090.4,19940,634136,633821.6000000001
1713794400000,88048.8,68247.2,278069.60000000003,111424.8,59753.600000000006,171259.2,304982.4,,23180,,164699.2,326.40000000000003,156586.4,51033.600000000006,116844,147313.6,65.60000000000001,31195.2,658839.2000000001,27120,307547.2,51079.200000000004,19.200000000000003,27430.4,116542.40000000001,64086.4,41280,27758.4,23508,1785.6000000000001,1776,105854.40000000001,1127.2,344184.80000000005,318210.4
1713798000000,79149.6,74120,241608,113285.6,58038.4,163648.80000000002,301847.2,,19927.2,,150253.6,252.8,140068,45985.600000000006,102145.6,126716.8,64,29351.2,656612.8,22310.4,289698.4,62866.4,17.6,22671.2,115379.20000000001,58558.4,35264,44311.200000000004,20809.600000000002,1518.4,1636.8000000000002,93593.6,675.2,312625.60000000003,325713.60000000003
1713801600000,75980.8,63428.8,220249.6,102120,54042.4,165708.80000000002,246826.40000000002,,19016.8,,134896,411.20000000000005,124361.6,40593.600000000006,86466.40000000001,113508.8,69.60000000000001,33075.200000000004,561738.4,24556.800000000003,245729.6,62246.4,17.6,22760,135951.2,57112,32581.600000000002,28584.800000000003,19320,1070.4,2007.2,82501.6,618.4000000000001,298010.4,260313.6
1713805200000,82281.6,75557.6,256860,107286.40000000001,60248,155191.2,243720,,20284,,158098.40000000002,356.8,136576,48824.8,98612.8,146565.6,72.8,28971.2,672202.4,27260.800000000003,270260,70538.40000000001,17.6,22219.2,123650.40000000001,64616.8,36455.200000000004,52382.4,17308.8,1436.8000000000002,2479.2000000000003,100832.8,932,345706.4,280544.8
1713808800000,89632,90275.20000000001,274256.8,129776.8,82067.20000000001,239301.6,352131.2,,22898.4,,165962.40000000002,550.4,145020,53336.8,114173.6,141685.6,84.80000000000001,36612.8,843735.2000000001,32479.2,370604.80000000005,93420,81.60000000000001,33592.8,178100.80000000002,71489.6,39031.200000000004,40608,24921.600000000002,1578.4,2386.4,105320.8,1553.6000000000001,405889.60000000003,410556.80000000005
1713812400000,103673.6,334958.4,542752,120458.40000000001,157941.6,279628.8,497760.80000000005,,51996.8,,322532,1039.2,334952,106289.6,267715.2,322330.4,145.6,51179.200000000004,1615684.8,58128.8,513805.60000000003,298501.60000000003,11198.400000000001,90440.8,383688.80000000005,239028.80000000002,62100,170206.40000000002,27336.800000000003,3283.2000000000003,29421.600000000002,235264.80000000002,19812,1025553.6000000001,1022668.8
1713816000000,24376,27709.600000000002,108881.6,4708.8,12804,20060.800000000003,22119.2,,1494.4,,61834.4,129.6,2941.6000000000004,1482.4,7797.6,390.40000000000003,8,1600,150510.4,2634.4,63847.200000000004,1201.6000000000001,625.6,3160.8,299.2,47984.8,3624,8356.800000000001,1105.6000000000001,48.800000000000004,138.4,25818.4,5580.8,258848,77688
1713819600000,19402.4,1004,2496.8,2.4000000000000004,618.4000000000001,8949.6,26058.4,,337.6,,218.4,410.40000000000003,15.200000000000001,0,1978.4,432,8,8,8336,325.6,42387.200000000004,844,16.8,455.20000000000005,4,5324,8,6689.6,2.4000000000000004,1.6,1.6,1.6,1.6,16164.800000000001,11192.800000000001
1713823200000,120.80000000000001,1101.6000000000001,3938.4,2.4000000000000004,844.8000000000001,3023.2000000000003,12,,16.8,,3.2,8,,,1671.2,384,8,8,10880,411.20000000000005,6041.6,671.2,16,644.8000000000001,4,6256,8,8320.800000000001,1.6,1.6,2.4000000000000004,1.6,1.6,10676.800000000001,5844.8
1713826800000,,3156.8,4218.400000000001,2.4000000000000004,2568.8,10986.400000000001,66.4,,41.6,,3.2,8,,,4075.2000000000003,384,8,8,38491.200000000004,2380,11610.400000000001,5150.400000000001,1375.2,4673.6,4,8,8,4138.400000000001,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,1.6,46564,5812.8
1713830400000,,272,295.2,2.4000000000000004,282.40000000000003,243.20000000000002,12,,8,,,412.8,,,8,384,,,38.400000000000006,3.2,112,48,16,48,4,,,6552,1.6,1.6,2.4000000000000004,,,8,96
1713834000000,,238.4,258.40000000000003,2.4000000000000004,236.8,235.20000000000002,12,19.200000000000003,,20.8,,,,,,384,,,19.200000000000003,,,,17898.4,,,,,19.200000000000003,,,2.4000000000000004,,,,96
1713837600000,,238.4,257.6,0,236,238.4,8.8,,,,,,,,,384,,,,,,,8.8,,,,,,,,2.4000000000000004,,,,
1713841200000,,239.20000000000002,260,,237.60000000000002,235.20000000000002,,,,,,,,,,384,,,,,,,14689.6,,,,,,,,,,,,
1713844800000,,236,257.6,,236.8,234.4,4.800000000000001,,12.8,,4.800000000000001,,,,,,,,19.200000000000003,6234.400000000001,908,954.4000000000001,7771.200000000001,1208,3915.2000000000003,,,19.200000000000003,,,,1.6,0.8,,
1713848400000,,237.60000000000002,257.6,,236.8,235.20000000000002,4.800000000000001,,16,,4.800000000000001,,,,,,,,125.60000000000001,2.4000000000000004,112,48.800000000000004,16,48,6.4,,,127.2,,,,1.6,0.8,,
1713852000000,,236,259.2,,236.8,531.2,14.4,,16,,4.800000000000001,,,,,,,,19.200000000000003,2.4000000000000004,2224,48,16,48.800000000000004,6.4,,,99.2,,,,1.6,0.8,,96
1713855600000,,236.8,256.8,,238.4,24772.800000000003,99772.8,,16,,88780.8,8,,,,,,,23877.600000000002,2.4000000000000004,48121.600000000006,2264.8,2093.6,2266.4,6.4,24914.4,,5003.200000000001,,,,84720.8,41567.200000000004,215364.80000000002,19922.4
1713859200000,,239.20000000000002,259.2,,236,16018.400000000001,20822.4,,3607.2000000000003,,10357.6,8,,,,,4392,4392,79143.20000000001,2.4000000000000004,20884,48,16,48.800000000000004,3.2,8,4392,338.40000000000003,8682.4,8674.4,,2044.8000000000002,1480.8000000000002,119748.8,42380.8
1713862800000,,2368,848.8000000000001,,2367.2000000000003,5460,60.800000000000004,,16,,68.8,8,,,1293.6000000000001,4494.400000000001,8.8,8.8,9060.800000000001,2.4000000000000004,8848,48.800000000000004,16,48.800000000000004,3.2,8,9.600000000000001,273.6,1.6,1.6,,20,4.800000000000001,9743.2,3317.6000000000004
1713866400000,41422.4,4975.200000000001,3643.2000000000003,4386.400000000001,4557.6,40492.8,25852,,562.4,,5029.6,8,,1094.4,18100.8,436,8,8,49528,5689.6,189277.6,8377.6,6240.8,9679.2,94308,4632,8,2828,1.6,1.6,2.4000000000000004,5106.400000000001,2792,44458.4,40973.600000000006
1713870000000,20758.4,2478.4,34201.6,1417.6000000000001,1738.4,35688.8,23255.2,,1339.2,,18842.4,44,1342.4,96,33924.8,465.6,8,446.40000000000003,22127.2,560,146657.6,893.6,567.2,1615.2,21628.800000000003,10000,20,12586.400000000001,153.60000000000002,3.2,7.2,16061.6,2900.8,19107.2,34302.4
1713873600000,884.8000000000001,4428,8389.6,825.6,3254.4,11001.6,2361.6,,1025.6000000000001,,2080.8,100.80000000000001,2860,96,6131.200000000001,392,8,360,33424.8,1227.2,40057.600000000006,1287.2,944.8000000000001,3069.6000000000004,21550.4,9112,617.6,4582.400000000001,115.2,2.4000000000000004,4,921.6,1321.6000000000001,46827.200000000004,26296
1713877200000,201272,101250.40000000001,543667.2000000001,177624.80000000002,144753.6,470180.80000000005,749664.8,,89626.40000000001,,386751.2,4199.2,134756,79388.8,189622.40000000002,210235.2,499.20000000000005,92620.8,872244.8,40916,843426.4,70874.40000000001,12484,71420,330660,131790.4,126833.6,119005.6,45844,5963.200000000001,22839.2,242979.2,16357.6,542505.6,442973.60000000003
1713880800000,114941.6,80844.8,309103.2,149184.80000000002,62741.600000000006,235576,415825.60000000003,,33825.6,,214113.6,357.6,134872,54863.200000000004,147473.6,192064,160.8,41493.600000000006,821576.8,29677.600000000002,411379.2,67280,20,28957.600000000002,151880.80000000002,67029.6,55767.200000000004,40418.4,26702.4,2253.6,1584,133364,1261.6000000000001,459139.2,346344
1713884400000,76373.6,82060.8,279355.2,104924.8,65501.600000000006,192828.80000000002,262661.60000000003,,20291.2,,141919.2,1359.2,115405.6,51146.4,122548,148595.2,66.4,27728,701621.6000000001,23548.800000000003,307028,81204.8,17.6,25156,127305.6,69101.6,37370.4,44131.200000000004,19140.8,1276,1376,89166.40000000001,568.8000000000001,392591.2,329155.2
1713888000000,49020.8,43604,145316,63563.200000000004,43334.4,95502.40000000001,176272.80000000002,,11844,,90672.8,392,73732,25782.4,63760,80205.6,102.4,18705.600000000002,395278.4,21820,150504,44818.4,17.6,12860.800000000001,90292.8,38294.4,22665.600000000002,21665.600000000002,14326.400000000001,974.4000000000001,1279.2,54808,745.6,221825.6,269737.60000000003
1713891600000,62925.600000000006,63743.200000000004,197797.6,86360,52848,128440.8,233484,,16230.400000000001,,113889.6,384,92524.8,36482.4,68178.40000000001,96865.6,56.800000000000004,22220,573476.8,23780.800000000003,200522.40000000002,61964.8,17.6,17796.8,105588,51692.8,29417.600000000002,28244,18208.8,1141.6000000000001,1506.4,69259.2,463.20000000000005,297272.8,281619.2
1713895200000,54627.200000000004,52808,168680,74092.8,33610.4,90192,189107.2,,10832,,82513.6,331.20000000000005,78384,35331.200000000004,61920,91292.8,72.8,15517.6,491353.60000000003,17236.8,155109.6,56900,96,11941.6,83885.6,41230.4,22904,28388.800000000003,13136,696.8000000000001,1031.2,53036,724,251067.2,258722.40000000002
1713898800000,104269.6,352623.2,597990.4,118538.40000000001,186996.80000000002,314317.60000000003,447550.4,,45380.8,,334851.2,1520,261081.6,121905.6,290304.8,367822.4,157.60000000000002,42664,1782444,62872,579236.8,306284,11186.400000000001,95843.20000000001,401409.60000000003,235660.80000000002,53976.8,182679.2,30540,2782.4,29492.800000000003,251629.6,20724,1122210.4000000001,1059499.2
1713902400000,24620,35526.4,148724,7457.6,18172,41060.8,35544,,1390.4,,80925.6,136.8,7010.400000000001,1798.4,13504,403.20000000000005,8,2940,191176,3083.2000000000003,84579.20000000001,1537.6000000000001,675.2,5168.8,284.8,53864.8,6591.200000000001,8532,1183.2,48.800000000000004,136,35936.8,8466.4,263908,94598.40000000001
1713906000000,21261.600000000002,1373.6000000000001,2182.4,2.4000000000000004,828,9595.2,26237.600000000002,,326.40000000000003,,208.8,398.40000000000003,14.4,0,2115.2000000000003,432,8,8,12676,308,47325.600000000006,743.2,16,524,4,6431.200000000001,8,6714.400000000001,2.4000000000000004,1.6,2.4000000000000004,1.6,1.6,14351.2,7888.8
1713909600000,120.80000000000001,1595.2,3932.8,2.4000000000000004,1004.8000000000001,3541.6000000000004,10.4,,16.8,,3.2,8,,,1740,384,8,8,6238.400000000001,458.40000000000003,6299.200000000001,350.40000000000003,16.8,918.4000000000001,4,6142.400000000001,8,8357.6,1.6,1.6,2.4000000000000004,1.6,1.6,10832.800000000001,5470.400000000001
1713913200000,,2596,2580.8,2.4000000000000004,2256.8,10798.400000000001,64,,40,,3.2,8,,,988.8000000000001,384,8,8,37264,2370.4,9345.6,4827.2,1382.4,4499.2,4,8,8,4164,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,1.6,47671.200000000004,6027.200000000001
1713916800000,,273.6,294.40000000000003,2.4000000000000004,283.2,252.8,11.200000000000001,,8,,,400,,,8,384,,,38.400000000000006,3.2,112,48,16,48,4,,,6512.8,1.6,1.6,2.4000000000000004,,,8,96
1713920400000,,240,256.8,2.4000000000000004,236.8,237.60000000000002,11.200000000000001,19.200000000000003,,20.8,,,,,,384,,,19.200000000000003,,,,,,,,,19.200000000000003,,,2.4000000000000004,,,,96
1713924000000,,237.60000000000002,257.6,0.8,240,236,8.8,,,,,,,,,384,,,3773.6000000000004,,,,,,,,,2216.8,,,2.4000000000000004,,,,
1713927600000,,241.60000000000002,258.40000000000003,,236,234.4,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,
1713931200000,,237.60000000000002,260,,240,238.4,3.2,,12.8,,4.800000000000001,,,,,,,,19.200000000000003,5979.200000000001,790.4000000000001,863.2,7289.6,1114.4,4692,,,19.200000000000003,,,,1.6,0.8,,
1713934800000,,237.60000000000002,260,,239.20000000000002,233.60000000000002,3.2,,16,,4,,,,,,,,111.2,3.2,112,48,16,48.800000000000004,6.4,,,114.4,,,,1.6,0.8,,
1713938400000,,236.8,259.2,,236,520,11.200000000000001,,16,,4,,,,,,,,20,3.2,2307.2000000000003,48.800000000000004,16.8,48,6.4,,,93.60000000000001,,,,1.6,0.8,,96
1713942000000,,236.8,257.6,,236.8,22403.2,99750.40000000001,,16,,90652.8,8,,,,,,,22044,3.2,46920,2072.8,2019.2,2153.6,8,24848.800000000003,,5015.200000000001,,,,86540.8,40513.600000000006,191041.6,18410.4
1713945600000,,238.4,257.6,,235.20000000000002,17068.8,21120,,3632.8,,10384.800000000001,8,,,,,4402.400000000001,4402.400000000001,10591.2,3.2,24928.800000000003,48,16,48.800000000000004,6.4,8,4402.400000000001,373.6,8713.6,8708.800000000001,,2055.2000000000003,1464.8000000000002,22613.600000000002,5511.200000000001
1713949200000,,2159.2000000000003,846.4000000000001,,2269.6,4797.6,57.6,,16,,68.8,8,,,1281.6000000000001,4012.8,8,8.8,7439.200000000001,3.2,7456.8,48.800000000000004,16,48.800000000000004,6.4,8,8.8,278.40000000000003,1.6,1.6,,20.8,4.800000000000001,9120,4232
