sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1714762800000,4458792,1960456,28262832,15233968,2359136,6186120,49589512,927352,39482904,15744,8715408,6518464,6523816,16810160,9664,1236800,50040544,1815312,14491096,2375008,26024,882848,9054896,3065744,4114872,2353968,872704,79472,702800,4815848,85920,20946912,19783144
1714762810000,3791152,2178912,9934800,14366576,2112128,5152688,48415448,1117448,14719776,21888,9420976,2644632,5639592,5877032,7824,1199752,58831328,1971520,10612720,2820960,9152,773176,7331184,2273160,1677592,2089440,887008,69440,633240,4289568,77648,20747712,23325352
1714762820000,4121160,3828368,8366176,36341248,3576760,9636000,132611104,1705928,15053512,11280,7896896,2052008,9255224,4951896,8656,3289528,93043648,2738016,21903008,3555528,15720,1727344,13019056,2276432,1852984,7490496,2342592,147232,938664,4762152,68400,18511024,29384608
1714762830000,10210208,2464080,14719448,12775944,2249360,5972704,46239384,936248,38903376,11280,11237824,3674872,6173072,8759904,12688,1236000,52915360,2098336,12839480,2559936,12976,1180768,7821984,3854592,4190328,1888080,963712,74352,420528,11112352,57960,28429208,23980144
1714762840000,3431168,2382728,8921488,14217232,1460104,4084904,35221696,753240,14070800,8184,7902528,2052696,4528456,5442952,5040,1035512,52448592,1379504,8543064,2108016,11896,529568,5944016,2573672,1577168,1738944,690288,64928,594248,4149568,113576,18179424,16131664
1714762850000,3062928,1846528,6664792,9801104,3640080,10184144,65923608,2030888,9719584,18480,6683312,1583776,10108784,3999480,9072,3530248,42234432,3216448,24067936,2416408,12960,1571256,15072880,1872776,1127656,8278560,3045664,98640,559592,3008520,48704,14097600,30633344
1714762860000,13489792,6854656,16381232,42888344,5799904,16882248,164856704,2553640,32902480,13032,13670320,4559400,15451288,9996032,11088,4809768,165724736,4588032,40280864,8381856,12392,2622480,24260448,4031072,4854528,7688064,2386624,174144,1508744,10197688,124080,33402744,54916816
1714762870000,16835928,2989992,28703752,26381728,2486304,6561864,62826568,1478240,44338704,9168,19545552,7890776,7401368,14589800,13696,2011752,69571792,2530704,15161304,3664744,14056,1164592,10988560,7019880,6410664,3376320,1515616,89024,443720,13599536,59352,55072072,26002416
1714762880000,5578808,3273872,11437680,23166408,1669032,5051928,77531424,816952,23795952,8256,10281408,3018872,5770776,6760776,11088,924656,74806320,1823856,10094264,3987544,10232,683072,7063072,3121808,2718096,8162304,791616,67616,463240,7517096,38040,25090464,22332984
1714762890000,5172840,3361168,12890816,19655504,2854376,7826864,68259024,1412752,20147736,17040,9669088,3243104,7533256,7167432,7056,1673392,72861904,2345264,17821520,3722096,13472,1056664,10225600,3366416,2388008,2438016,1312864,86944,391776,6503088,32336,25458696,25352800
1714762900000,3673744,2201816,8109864,14498216,1973064,5805496,46571688,898928,13754672,21744,6324848,1894864,5770200,4543952,6048,1296224,52485072,1769088,12321616,2573448,9736,897600,7508768,2288624,1478064,2304528,960080,65520,287304,4336576,61176,16516128,17773248
1714762910000,8615104,2408072,9445736,18813104,2029224,5601136,72797472,818264,12405184,17040,7664512,2086488,4746760,5118784,17136,2278696,50839968,2164256,9653936,2453488,12976,658936,7519888,2424768,1429016,8136528,1652560,45680,331984,6266008,103312,17949832,20720824
1714762920000,4061904,2497512,10310256,14270472,2377160,6211304,48194568,807536,20432592,12264,9014256,2809472,6688728,5907952,8416,1170712,56307840,2140112,13958256,2997720,9736,817472,8495504,2572344,2446880,2334144,973696,48960,381376,4408608,63384,22601048,25989576
1714762930000,3167512,2031984,8683712,10682176,1986544,8255440,37366456,990544,11669064,14088,7664320,1812272,7601808,4438376,6048,1165192,47629936,2096064,17326208,2318008,13472,1336528,9706960,1906048,1311512,2097488,750432,64992,333616,3742632,24856,17026152,18970520
1714762940000,4239280,3357472,13152384,15221808,3352656,6178216,52665392,892576,15631224,11592,10632880,2829648,6639440,6959856,10016,1261016,72910880,2067840,13964264,2944904,36912,1007640,8943824,2895072,1789480,7687104,1058752,70992,798608,4829064,63608,23676816,25804736
1714762950000,3999296,3340496,10482160,15309016,3846408,10802072,48230440,1444272,14490488,139200,9724224,2612248,10299608,5683904,19152,1936128,69019840,3240464,25100032,3607872,8072,1501760,14876064,2721368,1709192,4127568,1632112,67680,346440,4419224,46416,22077360,25797256
1714762960000,6438232,4844568,18174176,22483560,2508880,6419272,80524392,1235640,22978640,10752,14055968,4401568,6255424,9461288,7648,1397152,101187584,1821840,12660016,5512400,14552,1077168,7919328,4706328,2792728,2191920,1086752,49712,457488,7158664,40736,35853960,38043696
1714762970000,4069488,2291184,9434112,15462840,2149688,5571504,51073600,674688,17539192,12576,8479680,2062928,5518768,5672856,18144,1247576,53228848,1502416,11369576,2495456,13472,833096,7241056,2272240,1931552,7690368,967424,77376,452752,5278904,8848,17459848,18416200
1714762980000,2800928,2173752,8650928,10651880,2519704,6757840,35114528,857448,10240000,13488,8598528,2000464,6185880,4772384,5040,1141768,53527456,1851488,14254888,2451240,11896,986368,8710576,2383960,1194232,2223168,1082032,54448,415480,3230248,33800,17671824,19706408
1714762990000,5791312,3845976,15459376,21389416,3298544,9449296,78157456,1363544,21346600,20976,12325744,3886928,9020544,8173760,16128,1998680,89066592,2750400,21050464,5006832,10816,1390432,12420912,3709296,2565864,4285296,1621296,96128,419008,6659552,79512,29428584,32345144
1714763000000,5951920,2671120,14083952,13214992,1504856,4381240,42160216,756184,23411992,23784,11615072,4189904,5110224,7841448,12688,862856,55228512,1618960,10925120,3255784,14056,714408,6252416,4006712,2803600,8051312,750704,42336,307632,7200784,146392,30059808,18270880
1714763010000,3857928,2774728,8144928,12710664,2293360,6023768,48326304,879496,11285384,14688,8609168,2105488,5726160,5297224,26800,1206168,57522704,1892224,13280552,3212880,14552,943400,8516496,2687624,1264512,2475488,961376,67728,452032,4048792,79808,21098256,19809536
1714763020000,3615400,2150344,10277696,9586936,1868160,3874208,32724760,915824,14140328,18792,8028736,2442720,4541696,5374512,7744,844712,51369600,1796768,8821392,2513344,14552,620648,6676416,2248672,1577568,1989744,698176,36976,310496,3524392,36480,18036800,17133112
1714763030000,4006056,2961504,6930688,16925216,2645416,6971912,55339392,1050208,10627664,14688,10051088,1888864,6969560,3981512,7056,1301752,76363168,2133920,14734224,3383296,12392,931848,9723136,2789672,1108248,9057984,1149104,75792,377192,5394968,31792,23873056,23386000
1714763040000,3279360,2430112,11563520,12785800,2355824,9795432,41732432,1216328,17304664,12720,8527072,3007088,9278320,6479928,36288,2007824,54209792,1797952,22310792,2715504,12392,1524088,12593328,2292888,2007368,3220032,1060000,59680,399104,3992488,21112,19132464,20370000
1714763050000,5844880,4129816,16178256,21077760,3823888,8513624,74301528,812656,21354728,32184,12571616,4003320,7916440,9441984,15120,1162352,93602848,3046752,18595848,4197336,11896,1282824,10509616,4007304,2541488,2746176,1535680,65152,419528,6674120,45960,31743864,32268656
1714763060000,3053024,1775176,9806256,12227960,2053728,5692240,38233424,1162136,13085544,25680,6524928,2373128,6178336,4774072,13280,1217104,42847952,1844384,14548200,2892424,12392,846232,8766496,2162320,1461120,7549696,1027664,57120,478432,3619840,126376,16585728,14844608
1714763070000,3799448,2601784,10147896,15225496,1971448,4436520,49448056,763104,14419832,7272,9507280,2507792,4202904,5851688,7824,795736,57984112,2099760,8582832,3435576,10232,818216,5885328,2781728,1727288,1724688,991952,85728,516192,4454944,22976,22080840,29095064
1714763080000,2556160,2236648,6059328,10920712,1956680,5392944,34508976,579680,8524120,13176,6491504,1435048,5368432,3842696,7056,856080,49269616,1677600,11196640,2386880,9152,733920,7205584,1813056,1045640,1682048,779824,45024,408704,2826744,46144,13584032,17516648
1714763090000,2772504,2044424,8179416,10230936,1866896,5603144,32458648,974840,9834608,47208,7791584,1897240,5573456,4574328,5632,852256,50669024,1850544,12076576,2696008,11312,892856,7354112,2443136,1265896,8002432,662640,40352,696304,3162096,68224,17063248,18520416
1714763100000,2619664,1749112,8000944,9312944,1733840,8129376,29507568,803008,9338016,24024,7521744,2023128,7587520,5188824,10080,742128,41635264,1749408,18485376,2750864,13472,1229864,10984976,2135840,1244144,3446912,609248,48800,409896,2768920,20192,17843528,20023128
1714763110000,3388304,3077232,12793000,12424792,2963040,4753784,41685936,789528,12111312,30528,10554144,3371600,5026568,7597608,5040,1025912,81555872,2552352,10617400,3622272,14552,694424,7608816,3168248,1323056,2252688,861936,60672,459480,3592848,27768,24785528,23831672
1714763120000,5341216,5851752,7881800,20141680,4880384,12845696,73033248,1262960,11030704,32352,17285552,2084496,12388392,4749112,7056,1813232,142722912,3904496,30769184,7605088,16216,2085424,18494464,5846352,1493352,12640480,1554032,78912,554624,6693960,64368,45074928,43505632
1714763130000,3399136,1551064,22846936,13134016,1819808,4752016,41328048,510664,22320008,40464,8458752,5767864,5015200,11925440,15296,1183160,32377872,1664016,9876928,2150992,11896,654320,6713152,2508360,2558952,2027616,760464,55568,742712,3638752,91400,19783824,19184624
1714763140000,2582248,1849472,7513904,9989656,1873080,5242704,30840880,780416,9858776,14472,7984576,1841200,5170088,4714872,4032,926008,45805984,1683904,10800384,2458776,12392,837960,6942640,1955552,1085176,2747040,860832,38240,336768,3142080,33024,16506208,17009904
1714763150000,2819424,2086312,8045504,10656088,1450240,4405648,35830744,983680,10199640,15000,8227552,1931344,4783800,4825800,14288,1023712,46521136,1979376,10406920,2613064,9720,635688,6884352,2147984,1239608,7801104,757184,44912,590472,3142792,74160,16716592,19718320
1714763160000,4069720,2297256,8403032,14364400,2008904,4954768,48037064,929128,13058840,19920,8642672,2039408,5318088,4886720,10016,1193312,46853664,1839456,11248448,2707976,13472,817432,6942912,2139368,1713088,1885776,1010720,57792,512720,4047336,98184,18717456,21960168
1714763170000,2222600,1683400,5125736,11387224,1364224,3838936,32642584,984944,10376680,13560,6235824,1334952,5419024,3347864,5552,793280,36919744,1847488,9949648,2208792,11312,609912,6048720,1673056,1294224,2140512,646640,59024,387440,3250040,40064,14317400,15761032
1714763180000,3887400,3026680,7605936,17051960,2711568,6880536,58122816,1114032,15438408,10608,9703840,1808872,7073568,4412880,7648,1484224,80121776,2367984,15728056,3202224,12392,1034856,10222048,2727880,1822432,9650048,1128256,87152,588976,4989472,16992,22401952,19478720
1714763190000,4165920,2212384,11409656,11750600,1907000,4118864,33730688,636248,17331280,5832,8307856,2830336,4342752,6624616,6640,732544,48036592,1743664,9043664,2220104,15200,639888,6093248,2705432,2272600,1994256,784128,65712,414912,5050624,25312,20800184,20176256
1714763200000,1973984,1701992,6378256,8304392,1463776,4312704,28183472,847856,8770120,13488,6568560,1679656,4687336,3997384,17312,1220864,39175696,1206208,9324528,1928736,12392,608840,6231728,1809976,957912,1857984,914944,61168,563232,2663520,62736,14188952,15566056
1714763210000,3672816,2130704,7177176,13863688,1925536,5252320,46161960,732712,13177816,10680,6850592,1769408,5741104,3512880,17136,747248,58297840,1988224,11540352,2500880,13560,808192,8563344,1880048,1631136,7901040,631776,57664,543600,4016480,28576,15220792,16843648
1714763220000,2353232,1688360,8186200,8436240,1447336,4084328,27031376,591896,7967536,17952,8362384,2279024,4564728,5387048,11088,772240,37371728,1552288,8888504,1941576,14552,716448,5610960,2048944,954272,1981824,702112,39776,686048,2418240,52832,17660512,18916448
1714763230000,3004832,2388120,6351808,12707928,2135592,6006336,39256320,946200,10520272,36072,6572688,1722088,6108592,3852232,21280,1058936,57501360,2206464,13295920,2617240,12480,866840,8831872,1746688,1318272,2583504,803760,56960,380096,3298680,47128,14235712,20100984
1714763240000,3383696,2472944,9679784,13016280,2193440,5928856,44918608,1299656,12797560,23568,9522032,2331032,6221608,5760456,9072,1453624,57741920,2064640,12624240,3079704,14552,985368,9511392,2588112,1485456,7918512,988352,94480,548440,3901992,40056,19583840,19245656
1714763250000,4392288,2303336,8876304,18052800,1731808,5079304,58918336,1062336,19086216,8256,8043616,2662752,4724448,5216592,14288,1153744,61987216,1724048,10308032,2920896,11312,662824,7322080,2230152,2007992,2497424,787888,41648,1989480,5950800,19408,18611360,18937600
1714763260000,2961640,2145864,7726112,11055120,1942440,5799808,30229272,635696,12383464,16896,8010448,2038296,5551528,4000360,5040,834408,54687184,1887744,11584104,2712000,9152,852680,7838864,2178144,1448744,2064576,653488,36912,295256,3711880,29464,18324632,19299424
1714763270000,2784384,1671320,9085616,11191048,1422152,3418608,34931800,716088,8795328,34392,5803360,2321528,4216160,5476184,14288,920584,42154128,1681200,8332080,2540544,9152,663704,5970704,2141480,1026920,8073168,792032,47648,562464,3021536,91504,14847744,15645432
1714763280000,3571744,1573688,6536776,13238728,1614336,3941920,44058720,1950592,12850864,27264,6250704,1496480,6904408,3626056,9072,962904,35456672,1581504,15563304,2033704,12392,1319808,7168352,1945736,1517120,3027360,897024,55232,639896,3989080,55376,13597576,19334824
1714763290000,12574256,2992016,10921696,43741120,2998440,7786792,156136792,1368896,45979024,10152,9413152,2533512,8388624,7013520,10080,3450240,70553952,2701520,19105336,3694928,15632,1127024,13081888,3091152,4273232,4420128,2715968,83024,593616,12858440,53224,21349592,27995952
1714763300000,5880680,3561048,14194896,21759640,2071112,4396008,41600760,801432,21843776,23640,10827584,3644840,4735080,6869176,11088,1091752,82412688,1903408,9375416,4268800,12480,706800,6599088,3992656,2668008,7546944,873072,48336,590312,6908408,116824,29884200,17374808
1714763310000,2351744,1825728,7355248,9922152,1084448,3031952,35191248,809304,9087040,18864,8235808,1617480,4853256,4044232,6640,908272,43263920,1685248,10186544,2167456,7576,763400,5332592,1958656,1013104,1672416,740864,54864,320056,2894336,45488,14880960,15641024
1714763320000,2810240,2019320,7737976,11038048,1794760,4965048,36394240,697616,10457272,13632,7654256,1769584,4761888,4987424,7056,982408,44903280,1620272,9811032,2164616,11312,717912,6523632,2035568,1255880,1666688,813152,54624,611200,3176168,16376,15600240,16568752
1714763330000,2764768,2201712,7167240,11477920,1848368,5223936,36936528,1006976,8773344,8256,8505072,1795360,5910560,4214656,5040,1010136,61174768,2113008,11603568,2828784,10320,794080,8716272,2421368,991008,8715360,820656,59984,403144,3301120,30240,18278040,19914080
1714763340000,3472448,2325960,9322912,14411784,2148680,5053216,44470344,911496,13661360,15000,8903664,2339208,4028360,5348864,7056,1045648,54248400,2220112,11635344,2627416,10232,948056,8034272,2499512,1549744,1669856,847920,57152,561712,4128232,66344,17966456,20460144
1714763350000,2343216,2186560,8283744,9931888,1748536,6182440,32462952,789336,10435040,17424,7801760,2155376,5834752,4463080,25200,850360,52178592,2100672,13649656,2823776,9736,876656,8415248,2433968,1118496,2959728,803728,35024,284920,2957888,29800,16971608,17097936
1714763360000,2308056,2506952,10040792,9563016,2063008,4043208,36870152,884984,8536104,18864,8821072,2589304,5465248,5748816,13104,890312,57022752,1874336,11250136,2749400,12392,649472,6668560,2464520,983248,8001696,754624,65280,273904,2645736,47960,20006248,22969600
1714763370000,2850528,2130392,8435512,12268432,1718104,5014144,33988080,759648,11396712,12576,7968896,2225800,4680280,4586112,5040,903832,49810000,1884112,9574672,2509864,11968,652216,7034144,2402944,1207432,2369840,796512,58384,686128,3459616,94456,18123360,19461800
1714763380000,2659664,1839520,7611192,10399128,1539120,4921752,29099160,866728,10285784,18480,7027216,1668880,5444248,4516928,15408,672800,40742976,1789216,11856152,2232392,11312,768328,7799920,2087112,1273656,2489568,531056,53856,731584,3215856,32680,15389320,17343872
1714763390000,3356608,2123616,8412160,14340904,1874272,4099544,46137088,985472,13854752,26952,8041712,2025040,8031504,5281080,9424,1184432,53303840,2075888,18732176,2988360,16216,1204360,7362896,2222504,1716416,8444352,926688,73120,571864,4250072,71208,17807576,17861384
1714763400000,4314448,3457576,13825664,17477568,3271944,7756728,58318504,858200,17571872,73704,11479584,3873928,7635864,7478352,9072,1484224,78396976,2854384,16525656,4022288,11312,1485144,11733856,3341776,2150720,2483888,1212784,67136,732872,5488128,38760,28718448,29909312
1714763410000,3555776,3261736,12067904,14462216,1603328,3978384,47846136,955712,14877832,72960,10091040,3219088,4692720,8018416,5984,1180296,74448000,2524768,9125088,3269872,11312,636968,6454064,3490520,1608672,2487984,950304,53840,562528,4741424,42304,25487032,29507888
1714763420000,2707816,1776624,7000280,10071952,1447112,5229984,34665384,661384,10294320,38184,6474480,1615840,5178352,3795080,9664,1004008,40606784,1549136,10243448,2527712,11384,789720,6774832,2086424,1218840,8058192,714576,44544,353032,2815456,59664,16437624,17473160
1714763430000,3103944,2115064,8340088,11934928,1970504,3719416,36244672,594728,10022120,52104,6716368,1744704,4566304,4694040,7056,845608,43831488,1850560,8712800,2496736,10880,594360,6605280,2108520,1189424,2050704,746096,42368,740488,3122296,82624,16699584,20890584
1714763440000,2831680,2455512,9670768,11071464,2095928,5975408,42136888,819616,11327752,51528,8306224,2587976,6207280,5878288,4032,1109608,63749616,2234368,12902648,3017376,11312,951720,9052208,2594904,1353520,3410288,919856,47392,360120,3365920,61776,19890184,18076656
1714763450000,3327624,2408144,8042152,12900832,2141384,5591352,41970744,1164664,12645528,26592,6583360,1627720,5869896,4583248,6640,1461592,57313152,2184912,12496496,2978200,12392,866376,8943360,2081648,1340216,7954512,1111824,55312,448168,3760376,34192,16175560,21868656
1714763460000,4693608,3646424,9496472,17053608,2959328,8674280,58044264,1415072,17339096,10752,12501648,2475896,9061928,5760112,6048,1504032,81617376,2498864,20463400,4226472,15136,1330280,14550256,3687784,1912104,5392608,1083712,56784,412992,5548680,68968,29985640,32723832
1714763470000,6548280,4032328,15364296,24444440,3099888,4605008,89223864,549384,27328552,28416,12431056,4261048,3263144,8329136,5040,2120680,96161472,2870224,10338512,4702592,12392,803616,7236320,3920816,3222488,1519584,1738112,81360,763000,8855240,60184,29627960,29978552
1714763480000,1633520,1262536,4420872,7275552,840936,10236752,21979920,1350264,6553544,152328,5730304,1165504,9708920,2673416,5040,482904,27905856,1274704,23235360,2178360,13472,1508760,14768224,1442736,782688,7541952,436448,24672,364256,2035384,140872,10656016,12839664
1714763490000,6233448,4297840,16989752,23799592,3641128,5753664,80721488,631360,23906400,33096,13655808,4419264,5540648,9444336,5040,2118224,101597600,2920656,12252928,4612416,10816,756728,9078768,4018520,2768488,3271248,1528000,87296,559960,7501728,40504,32499200,33234408
1714763500000,3391752,2392096,9605112,12848760,2089072,13416840,40982384,1975240,11650256,13176,8447184,2424224,12583848,5528376,6640,2380888,59288720,1858992,28367832,3123656,11312,3138320,16768672,2445944,1457192,3729968,824832,51792,517144,3658928,94448,19849320,19345888
1714763510000,7135592,5493736,19760584,28190480,5408840,4311872,98913808,755248,30418840,16440,16489488,4867816,4984264,13336496,11088,868536,134859248,3167328,10384760,3677864,21120,694616,6776016,5178784,3499720,8389584,1689840,127312,557408,9383504,87360,36409392,38680896
1714763520000,2992552,4914096,7406152,24954744,3953120,11702992,85205624,1204600,10997952,9240,7603120,2006144,11262560,4492000,7648,2260336,113761632,3480256,25912280,5563408,10232,1814152,17034384,1965672,1243232,5659072,1589568,76448,491576,3228280,56616,16175144,41893696
1714763530000,7111424,3233416,19392352,16478520,2901048,7240264,56433680,1455208,24268208,14544,15270832,5235080,9275504,10847872,7056,1040080,69389856,2368768,23589168,3761592,30928,1512200,10752080,4872944,2848896,3873360,1196176,74912,507008,7465864,37136,37966552,23118808
1714763540000,6297352,4492288,16960488,24473400,3529504,10366848,83556024,1191896,24971496,14160,12018480,4090720,10284832,8828536,7648,2015120,98854608,3228864,23200272,5018912,13472,1281312,15856368,4288440,2897360,8497056,1603120,118240,502896,7810816,75904,32502040,35498984
1714763550000,5175760,4600840,17435376,20297848,1943000,6602184,39362288,673400,21200544,17040,13288576,4555768,6090480,8549640,8240,1105856,98256112,2079440,13521032,6413824,11312,942704,8908640,4738856,2316392,2737824,702832,73136,545576,6206368,45288,36978256,27174304
1714763560000,3566136,2605080,10284264,13140480,2529904,4297104,44716040,721160,13260336,26280,8622176,2404000,4454952,6195496,7056,834856,60522528,1924064,9078168,3337256,9736,600648,6859776,2485432,1533856,1711968,874992,61392,612376,4094528,55088,20472736,22639664
1714763570000,2581648,1491576,5200112,10934440,2402552,5813592,32637120,630864,10630928,9696,5708784,1351920,5922088,2699136,30240,1022976,34922720,1880528,12117648,2271480,12392,833104,7866272,1507976,1090648,7754256,723824,64608,536496,3335424,26800,12000688,13415304
1714763580000,3038472,2463352,9102432,11366160,3343576,9628984,41826584,1137848,11466864,25896,8046848,2319768,9098312,6044584,7824,1749816,58887040,2537504,21135272,2605720,8072,1382176,13184416,2271128,1495384,4047216,1505936,95456,384792,3511360,49824,18561328,25896336
1714763590000,5405496,3891832,15020616,20727408,2929896,7971304,70979208,780232,21051552,114552,12151280,3968608,7838192,8497424,7648,1102552,93671040,2442624,17136000,4125416,10232,1183144,11830144,3740624,2557912,3394352,848400,70336,610656,6522168,27328,29580968,29851360
1714763600000,3345064,2197320,13320216,14554392,1786104,4376112,45394248,1052272,11278424,51072,11493856,3287248,5344088,7309216,8064,1197640,59989184,2024704,10241480,2742096,9152,668600,7627536,3328632,1342808,8619696,964608,70928,505424,4314664,158928,26226584,16633624
1714763610000,1981056,1819032,8448312,8747184,1686544,4011296,26446056,871600,14085512,19464,6418048,1919184,4356008,4375008,5040,1050976,35890912,1511600,8336704,2133176,10232,546824,5813120,1622600,1563960,1850496,784816,68880,582536,2194384,42072,13137304,18957168
1714763620000,2983408,1739480,6621184,13023024,2490632,7791528,43284616,1024568,14366128,38040,7564656,1803432,7466720,3642824,8656,1204304,42654416,1569440,18113592,2355440,8072,1161800,11583600,1697528,1457728,3793440,990704,93648,603936,4349040,24720,13557032,13955864
1714763630000,4802064,3660824,13534208,20531856,3195096,4116712,64946168,724968,17775936,39624,11073088,3790888,4927912,8007200,8416,1286600,77717888,2430304,9392752,4180992,12392,569256,6093296,3115232,2114904,8118576,1088256,81808,1046072,5427312,20744,26422880,32926752
1714763640000,2889064,2249168,8512456,11513632,1950136,5485808,37120416,722312,11876000,17880,8805776,2635744,5365864,5239312,6224,987848,56518800,1800352,11219408,2912192,9152,793120,8362960,2308960,1258480,2682624,708672,49152,464080,3291504,16040,18444440,19222056
1714763650000,2728672,1993296,8027824,11767376,1854864,4161520,40677224,669544,10928040,22128,7108896,1981568,4567232,4495616,6048,1004152,41069696,1586320,10032992,2923040,15632,615072,7573088,1977288,1243144,2471664,770512,56480,320936,3249872,86680,16521832,18669296
1714763660000,3221376,2190120,7416672,12555352,1015128,2735304,36745656,476600,12932216,44040,7356592,1973928,5143952,4120232,7648,635304,45270592,1629824,6588608,3002288,51072,396568,4336560,2227320,1444256,7817856,563616,40800,694928,4001152,38248,17086176,18083216
1714763670000,3257200,2381472,8966560,14168032,1894592,5516008,41677672,871184,12331080,24696,7563328,2021448,4673640,4524416,4032,1184896,52362960,1945312,11730416,2391472,45992,680864,8104544,2374888,1335072,2015456,885504,65952,691888,3593912,89264,17151760,17227720
1714763680000,2328912,2022376,7313264,10835944,1791704,4336968,33960752,673224,11296928,15072,6652608,1609328,5788448,3862808,7824,880832,42157232,1433248,9304672,2343480,12976,629864,6397856,1889720,1220408,2635968,602256,79616,379896,3425744,70752,14625072,14553208
1714763690000,6036656,4288240,9572384,22763936,3722072,24196104,76600552,3306080,12923288,23184,13277328,2555840,18468240,5665328,5808,1835960,110349952,3989888,53161008,4795008,14552,3547096,30557824,4024912,1491776,13272704,1482688,93312,676104,7032960,113504,32290280,32989520
1714763700000,17520160,10450880,38313760,63155168,10392752,6755232,225576912,758736,68430680,12648,26243568,10115696,6853352,22674400,14288,4756816,240642256,5256576,10163208,12219520,17296,618968,9022976,8693584,6516432,2992656,3375552,259296,1446056,20011064,40520,62916936,79580360
1714763710000,3583288,3029888,11290936,13639648,2542064,6715640,46218320,789592,13126896,8256,9556784,2845824,4800872,6233512,28608,1280744,70609504,2440640,15429032,3636224,14056,953656,10571616,2953344,1611968,2162928,1038144,66576,712432,3931176,40304,23407504,22422560
1714763720000,3147984,2049680,7470920,13211600,2856832,8605704,56165256,784736,12511928,16968,7211088,1906992,7539360,4458744,6048,1491264,40702016,2322816,18687784,3187880,15224,1191208,10455520,2032120,1382112,7579968,1335248,64656,532360,3828864,50304,17150896,28964952
1714763730000,4588840,3296392,13398872,16733616,1338632,5977816,28442496,725920,15260280,16968,10247104,3120992,5902064,7162232,7056,674304,73611936,1438704,12530336,3552760,13776,846800,8276032,3348792,2023552,2085504,528976,37376,261952,4770968,27224,26283056,22776760
1714763740000,3253600,2768272,9485424,13404424,2640648,6707728,43088224,649232,13374960,21960,9347616,2260584,6685000,5938680,8000,1121888,65780912,1969088,14232728,3175656,10232,947928,9663488,2666632,1413072,2890512,942624,56304,610352,4116480,30904,21707736,22804208
1714763750000,3813016,2322496,10949768,16404480,1965984,5386888,51229864,1012792,11819072,19920,8419264,2774648,5769632,6385008,7056,1430544,67359696,1753392,11700416,2917680,12392,834120,8747616,2213960,1311616,8847648,909792,77184,918944,4983416,74312,19015592,17796896
1714763760000,2471232,1794856,9368664,10716648,1567760,2996504,33331248,714248,15981560,11736,6922752,2296344,5680912,5551040,18144,973128,40136592,1447232,7271592,2316160,13544,435624,5280448,1888760,1668272,3337088,624720,50544,587360,3072592,56128,15636176,17860496
1714763770000,2995496,2540704,9132280,11296832,1868272,4590528,38936504,752016,10155096,14016,8890656,2648728,4937632,5135320,8832,1015200,53311344,2044320,11630144,4157440,11896,668056,8731504,2882664,1087192,2337488,830480,58512,524656,3617464,31616,21590464,23888232
1714763780000,2918544,2059464,7899368,12506968,1694192,3116752,37363984,971376,12156968,11136,7272272,2074976,3623792,4738616,17488,984048,46378864,1546224,6923088,2426184,14552,578384,5139152,1890152,1248904,7873472,678880,55856,530160,3596152,50056,16522312,18521448
1714763790000,3103600,1843784,7117704,11004656,17691592,42786248,38362976,6163768,11313904,16056,6487264,1936240,38388904,4179992,7232,8122752,44812032,10261696,98448712,2382808,12392,9482408,58585328,2085096,1214128,25012880,4469440,377328,579064,3553896,55816,14637168,17778048
1714763800000,27311408,20699152,73467848,85339960,2622416,6203360,336998488,1480224,113597016,29232,47297072,20268728,6842952,44752560,11088,1738208,458407680,2466432,14332584,21841344,35248,1276720,10545280,19706696,11195392,3873120,1302448,59600,2305392,33121832,88296,129716472,150089040
1714763810000,5718920,2994496,10760528,19194584,1866784,7213320,67115976,933760,19003704,13176,9938800,2947112,7369256,6486464,6816,1436992,68432096,2338176,17468168,3755296,14056,1013704,11832096,3077792,2245432,8699520,1033712,85792,739040,5407040,28568,23534072,19406272
1714763820000,5100320,3405168,13054888,17934160,2642808,4771384,56043320,1066016,14725072,20304,11062992,3317320,5220320,6579216,4032,1452512,74046960,2291328,10960232,4378520,13472,750440,7713520,3447040,1702232,2255360,1067680,87968,471024,4568424,44008,27755480,28556256
